values	genotype
0.9167013461737953	KO
0.345971344069	KO
2.0015368946984995	KO
-1.6997313399451495	KO
-0.42634065548890654	KO
-1.0011211324112965	KO
0.5806539569225231	KO
-0.5005151435432147	KO
-0.8710488014353098	KO
2.1137732590553795	KO
-0.15793061708414788	KO
-0.24886199842699847	KO
0.01707111434042124	KO
-1.0271701673487061	KO
-0.5024182151357822	KO
-1.1193415527909338	KO
-1.4745697997879508	KO
-0.2645041912318238	KO
0.7913857131075019	KO
-0.6987346961316514	KO
1.0889018336113176	KO
-1.472350202076557	KO
-2.6742974840033757	KO
0.7659318308028241	KO
-1.5184590242743445	KO
-0.43379099732823795	KO
-2.0774325497253776	KO
0.4578407338236357	KO
-0.22757240537359194	KO
-1.976200756609317	KO
0.5533728247521883	KO
-0.011858492186867306	KO
0.748344854394508	KO
0.6813872197074249	KO
0.16542575804723803	KO
-1.3234338574128288	KO
0.8249907767527241	KO
0.20049695121654895	KO
0.15941555250359135	KO
0.6661219411528113	KO
2.194053462936634	KO
1.675915264635611	KO
-0.31485441274996756	KO
-0.11065685019630024	KO
-0.675806078060879	KO
-1.945131811306184	KO
-0.6684987347531745	KO
0.4061563937601746	KO
-1.8648821774005413	KO
-0.1948713158610567	KO
1.1004523062662237	KO
-2.2688544755925553	KO
-2.3090566543331166	KO
-1.305192386719181	KO
0.57529820915993235	KO
1.7409446671746411	KO
0.5655172521344985	KO
0.5152925474416044	KO
-1.327567880935112	KO
-0.009511480480593972	KO
-2.785934705235697	KO
-0.4366604064974134	KO
0.5021735605538667	KO
-0.1738518927877958	KO
0.7431737390652278	KO
-0.42314784493148366	KO
-0.5240461300238641	KO
-1.8696334516426067	KO
0.22925914590219598	KO
0.6055992638454409	KO
-0.25906065694487984	KO
1.009108141367587	KO
0.14087147244202028	KO
0.5263500094455481	KO
1.7946690259489837	KO
0.683643726114337	KO
0.11984305798268517	KO
-0.22110267188121682	KO
-0.43603570137595127	KO
1.7201045196946319	KO
0.5018427274718668	KO
-0.5214571338220965	KO
-0.19930214603595367	KO
-0.19787911655517584	KO
0.881849913299721	KO
0.006697257653729158	KO
-1.7342821098832821	KO
-0.3876482475408316	KO
-2.2344738562232282	KO
0.341463718963851	KO
0.700112847299706	KO
-1.456354766956393	KO
1.193197259305945	KO
-1.2354746587756948	KO
0.9575304572231146	KO
0.923022945846147	KO
0.011313901635339905	KO
-1.1304496337138716	KO
0.13887394471641024	KO
0.735306971996159	KO
0.2986105210321604	KO
-0.10659818169563849	KO
-1.2579748552143584	KO
1.0936564771903567	KO
-0.17644869535518706	KO
0.197226787780931	KO
-0.5745092812121176	KO
-0.861082446740072	KO
0.12744842053520875	KO
-1.7451466757513356	KO
-1.1308496414909621	KO
-0.7849136116610659	KO
0.5086416608207658	KO
1.024284028070446	KO
0.41373836204303	KO
-1.0946751318962478	KO
-0.46778516376539847	KO
1.3422631537396086	KO
-0.13050682536863473	KO
-1.0007410139316761	KO
0.42022286826268423	KO
1.6216310400453853	KO
0.7584381228852886	KO
0.26216721302909674	KO
0.45620183008616616	KO
0.28581271506966904	KO
0.45244223355886437	KO
1.9854798468059962	KO
-1.1418454244350267	KO
0.32223412368629517	KO
0.4284704090041783	KO
1.014460208951028	KO
-1.0949117657421377	KO
-0.17298073666306674	KO
-0.2615932592547559	KO
-0.03690109505007832	KO
-0.4977618983751812	KO
-0.9767852022474034	KO
0.8315958960619891	KO
0.9145925696760093	KO
-0.08899140488233497	KO
0.45195012234139204	KO
1.1665052554035351	KO
1.0793860381847236	KO
0.7441159968934532	KO
0.14559801196138833	KO
2.4791094489305703	KO
0.5854906966847525	KO
-2.098602707303638	KO
1.7498018968978917	KO
-1.0329887226767736	KO
0.7517005338554424	KO
0.9416755234970893	KO
0.2636016480580294	KO
-0.7397952387139932	KO
-0.5531777209259283	KO
0.8177496402090051	KO
-0.784035599076382	KO
0.9718783663664224	KO
-0.18199699704229716	KO
0.30533815805589815	KO
0.12008416579002089	KO
-1.2946699390393743	KO
-1.4073587561609513	KO
-1.4596746045119178	KO
0.24562706638987195	KO
-0.6458547721140195	KO
-0.3580126102239693	KO
-0.6952357614022288	KO
-1.6906807360217524	KO
-0.39458179456751113	KO
0.29908169538295876	KO
1.1649219000318722	KO
-1.3595295268759524	KO
-0.2640710630429324	KO
0.1935551938079772	KO
-0.9878441771363645	KO
-0.8334910070713244	KO
0.10805110859014849	KO
-1.1068419674030943	KO
0.9943890095927668	KO
0.29374455918833664	KO
0.9146139035687777	KO
-0.1712770860217413	KO
-0.7880082394055677	KO
-0.29440398120426803	KO
0.38438930421912304	KO
0.09362497445591222	KO
1.7455587866241171	KO
0.756907405366146	KO
0.688611360062607	KO
-0.5741461076908881	KO
1.0067040606273876	KO
-0.7044603430146207	KO
0.635930225646092	KO
-0.2264496247012479	KO
-0.2781647237379866	KO
-0.9387703925934993	KO
0.08961878522887683	KO
0.13468040987572988	KO
0.6766390789135129	KO
0.19724424233759458	KO
-0.7623390424583647	KO
-0.331984966172829	KO
0.821581742049237	KO
0.4978992358719405	KO
-1.6319922948571652	KO
-1.7223663835153509	KO
-0.8093279244058492	KO
0.5004790047784198	KO
0.35740143604517555	KO
0.366250621481387	KO
-1.1446637439110994	KO
-0.1446597659351924	KO
-0.1533525514306341	KO
-1.4288315411605887	KO
1.6456403508944655	KO
-0.8167015700341832	KO
0.2997270564519404	KO
0.9009105701262081	KO
-0.21417826206396148	KO
-0.963504860214311	KO
-0.6183743773971113	KO
0.41704785211832396	KO
0.33671654191542294	KO
0.8596247220144763	KO
-0.7374485133024025	KO
0.8387945829613305	KO
0.32302083251067915	KO
0.6990285229088837	KO
-1.5218046398970801	KO
-1.2835743328886007	KO
-2.301257758468695	KO
-3.3009832361116356	KO
-0.19975411708534097	KO
-0.4951167147240015	KO
1.741057187207162	KO
-0.15612504894076334	KO
-1.278425742502356	KO
-1.1126096959067386	KO
0.8631116235458693	KO
0.8128844634735931	KO
-2.3534191568982328	KO
-1.172663924534707	KO
1.7046001014413295	KO
-0.3224035393657438	KO
0.39499478710801117	KO
1.9053658950563916	KO
0.28123094102428214	KO
0.2628993821446436	KO
1.0869927570619682	KO
0.5556413805647465	KO
0.048013305761850304	KO
0.1916817740716316	KO
-0.13725149313791765	KO
-0.6170106162422588	KO
0.7019025922966288	KO
0.4852569102166722	KO
-0.8415099565827	KO
-0.8836897044456391	KO
0.33557732499607484	KO
-0.23910822079863983	KO
-2.413363199739781	KO
1.5094723188643349	KO
-0.44031364842386406	KO
2.570148040571318	KO
0.0037186200876674225	KO
-1.8933981926908763	KO
0.2519904359690462	KO
0.625454113299554	KO
0.7187309855815827	KO
-1.0063251844880612	KO
-0.6416245354921738	KO
0.7078436089374196	KO
-0.6469149578011228	KO
0.03589367080069749	KO
-1.057580105323849	KO
-1.5501497345679123	KO
-0.5505900836878738	KO
-0.798014142731533	KO
-1.3421556872165898	KO
-0.2696834108266046	KO
-0.06497784004215337	KO
-2.4821173393709106	KO
-2.419665972582773	KO
-1.6198671073160815	KO
1.5754950599169824	KO
0.26404056372693335	KO
-0.03179603331468921	KO
0.07706737885875414	KO
-0.876473097143815	KO
0.011383923815611988	KO
-0.2670731242908919	KO
-0.30388642741361055	KO
1.0574683904355282	KO
0.8167331167269806	KO
-0.4407787084632537	KO
0.15759518910704187	KO
0.3244140960073303	KO
-0.29718353826963534	KO
-0.6810293825144061	KO
1.616370750673831	KO
1.0990555691142696	KO
1.1425263718779637	KO
0.4899433476474542	KO
0.48319777404440495	KO
-0.23524415485861702	KO
-0.34024472854162285	KO
-1.7305589872886706	KO
0.15640517353066086	KO
-0.024042010581830645	KO
-1.3611615738194502	KO
-1.6000110154832736	KO
-0.17072682742552378	KO
0.4144814063757091	KO
0.025205207071839437	KO
0.1771097166934545	KO
1.1035466912318437	KO
0.993155312301915	KO
-0.25461011972073483	KO
-0.3047545699909781	KO
-0.1255581294313494	KO
1.4428683857333287	KO
0.8865683563288729	KO
0.32759715280028645	KO
-0.6900223438497989	KO
0.066158646369832	KO
-0.9999244756262321	KO
1.909690744109111	KO
-0.962551867599905	KO
-0.4305836059730405	KO
0.6745761885191129	KO
-2.043680876279862	KO
-1.2483746126292234	KO
-1.0269266900072345	KO
0.1457309980083111	KO
-0.0833534768455812	KO
0.7351497718268835	KO
-0.8418408346614111	KO
-0.11558393928563294	KO
-1.7985605644975282	KO
0.940442733300075	KO
1.0080040568058874	KO
-0.7659494770006443	KO
1.8500933247035822	KO
0.5056472513217048	KO
-0.15841925889658662	KO
-0.029905851196915804	KO
-0.6548592954303178	KO
-0.5154998572582649	KO
0.7958181995866044	KO
0.34185822547365263	KO
-1.0364011285489778	KO
0.2091036311999493	KO
0.8460342694603321	KO
-0.23833134939411108	KO
0.43244452280768275	KO
1.6401483260003422	KO
0.7195580840823171	KO
-0.303092171207603	KO
-0.04902555822862083	KO
-1.3399531106809373	KO
-0.4714108022660575	KO
-1.537917227440607	KO
0.6145932186607941	KO
0.1422501979467309	KO
0.7134806399191538	KO
-0.17626654638051376	KO
0.8327955049930371	KO
-0.8742090411937555	KO
0.8047751605608153	KO
0.30856848281993476	KO
-0.4025917656099453	KO
2.1668172127911953	KO
-0.05994468866232819	KO
0.9940676145327726	KO
0.18980742127114014	KO
-0.35094350463214136	KO
1.16110796036975	KO
-0.26637668000109993	KO
1.835927056407865	KO
-1.3223430758816503	KO
-1.0579371911026567	KO
0.1498069600275273	KO
-2.107138968962253	KO
-0.7891317125660253	KO
0.44274180751675574	KO
0.24730859532550006	KO
-1.1421283055333484	KO
-0.035308612724588906	KO
-1.6213582468611811	KO
-1.5418859060882923	KO
-0.510128653777942	KO
-0.5331226882470295	KO
0.504549105289533	KO
-1.958603631036174	KO
0.5313777023164571	KO
-0.6014378448858471	KO
0.492426768267091	KO
-0.6555177369416413	KO
-0.8757230885275264	KO
-0.22379246642234427	KO
-1.0497891080728814	KO
0.13023971614860938	KO
-1.583508958501586	KO
-0.7250691610723998	KO
1.482148683071299	KO
-0.41844984552860015	KO
-0.2641176661522137	KO
-0.6089891844059258	KO
-1.4566397415707313	KO
1.501610606090075	KO
-1.0288694972403378	KO
0.07898795827383251	KO
0.809578659810315	KO
-0.1932567370961076	KO
-0.6095316470706104	KO
-1.3066334689314512	KO
0.8372072718823451	KO
1.2935811128080603	KO
-0.790896674954519	KO
-1.1035072923366513	KO
-0.4781448021919459	KO
-0.09525567370629885	KO
-0.5081366968461217	KO
-0.5019618194434149	KO
-1.0261531237573744	KO
0.6982694333116234	KO
2.793564250615001	KO
-0.2580395477091389	KO
1.8202675686779335	KO
-0.35635756591674816	KO
-0.5194167717718108	KO
0.7762722439821097	KO
-0.34737734805730985	KO
-0.8909348369430405	KO
-0.5380628933537364	KO
-0.12549485673135907	KO
-0.4023051636453139	KO
0.11418217277408839	KO
0.8820580787566497	KO
-0.1865904185186465	KO
0.9330857123648009	KO
-0.5357857658601929	KO
-0.45815415624359024	KO
-0.4476552702351913	KO
-0.6556922362607168	KO
1.4325335779695545	KO
0.44482609937797685	KO
0.9509652643328391	KO
-0.577640478215635	KO
0.36951521122387665	KO
-0.2929133987701097	KO
-0.998307377198783	KO
-1.2683030120358223	KO
1.6235463952588394	KO
0.29243550544894636	KO
1.35601659580261	KO
-0.3237665835600867	KO
-1.779425190474893	KO
0.057884532407857084	KO
0.6364536766476662	KO
0.7297009535665311	KO
0.9032192688475507	KO
0.5158571774441293	KO
0.17056479048989287	KO
1.5327113544444992	KO
-0.8901395439551637	KO
-1.6397977401266073	KO
0.06994769846989712	KO
-1.584075169777838	KO
-2.11565575798415	KO
0.1809872623116509	KO
-0.39004193610454246	KO
-0.8822328439677857	KO
-0.6944893362773773	KO
-1.2922375166407014	KO
1.5613127145632588	KO
-0.1586459922211136	KO
-0.3058157209726504	KO
0.7896991622470372	KO
-0.019243009141041652	KO
-0.057365405700662266	KO
0.7213592363842934	KO
-0.33019076808728376	KO
-0.5389874995325021	KO
0.17545675570237435	KO
0.9205786451199196	KO
-0.35886253823763514	KO
-0.19787185755860864	KO
-0.06440150099860041	KO
-1.2121065398181867	KO
1.0660314779714213	KO
0.8608265619309057	KO
-0.7864585925541446	KO
-0.5632778352593989	KO
0.008653408599814056	KO
0.5472368892227104	KO
0.32948607100497634	KO
0.25717616535231846	KO
-1.7028123416221823	KO
-0.42941565375127566	KO
-0.5659631420314091	KO
1.1087498368094981	KO
0.19092371575041484	KO
-0.7799437760652125	KO
-1.5142174601204703	KO
1.3999873909235745	KO
-0.18243371456476187	KO
0.04124219238370893	KO
0.7828737743977231	KO
2.0674721277588457	KO
-2.0137399621982	KO
0.8219865467806633	KO
0.16326971321147082	KO
-0.9790719391121356	KO
-1.1821858828311766	KO
-0.30731029646078706	KO
0.5581708951156473	KO
0.7245606995804366	KO
-0.18034836435023002	KO
0.6488649493441176	KO
0.13693419502277637	KO
-0.23531699451444224	KO
1.2381860880049442	KO
-0.9435931253027772	KO
-0.6311020842729548	KO
-0.7848680149984233	KO
0.8157190344355828	KO
-0.2808184842631457	KO
-0.3736971931699884	KO
1.722994609324671	KO
-0.6379486347097443	KO
-1.1457996639263466	KO
-0.17828068113422052	KO
0.03205228880302065	KO
1.0557924083476293	KO
1.52270823442616	KO
1.7258914205930354	KO
-0.04688490392427461	KO
2.0749085412992008	KO
-0.1854620761049528	KO
-0.3316093251098177	KO
2.165605299435623	KO
0.11834376999413503	KO
-1.0616637122381796	KO
0.15833083031431408	KO
-0.26693109646844027	KO
0.3243357989204224	KO
0.3854760412784363	KO
1.0387071715931417	KO
0.47595002708089446	KO
0.4302435569906591	KO
-1.980379834578241	KO
-0.5533420312552886	KO
0.6275352745648722	KO
-0.9695095628949754	KO
1.3068036868251611	KO
0.30511890562453037	KO
0.014017486914872238	KO
-0.6265555578432719	KO
1.4053622206414742	KO
1.6595261767579295	KO
-1.7592968411096916	KO
0.4538828115224679	KO
-0.795266993615592	KO
1.082485210280984	KO
-1.8559578518381399	KO
1.4409091463114931	KO
1.7983805758652123	KO
-1.4286989434542952	KO
-0.9273491374768775	KO
-0.5186515138259326	KO
0.0598239899973413	KO
-0.7855609761469148	KO
0.2594147883527337	KO
0.9143544184268829	KO
0.7020369064783747	KO
1.4789571865847866	KO
-0.29234661810971657	KO
-0.24061725554334643	KO
1.1814873126846046	KO
0.44767458468377563	KO
1.2049673638340248	KO
0.4063503254099464	KO
-1.4292447938639625	KO
-1.316305509105352	KO
-0.8935857912990182	KO
1.283164995146311	KO
0.15350591276640463	KO
-0.0755647198847604	KO
0.008330127262814062	KO
0.29304339601281443	KO
-1.2314675923060079	KO
-0.6312763505072359	KO
-0.21168634184015556	KO
0.46188693196350833	KO
-0.4124618373090768	KO
1.642482246848403	KO
-0.9279265741902114	KO
-0.6660115990519657	KO
-1.0130652089129497	KO
-0.09835471967513376	KO
0.16593693458515701	KO
-1.2886545895730228	KO
0.3371072052653512	KO
-0.2860776106767592	KO
-0.7517001772979116	KO
-0.18602676007830463	KO
-0.4623850269764681	KO
1.1420705744646849	KO
0.22461042564731248	KO
-1.1531511697420131	KO
-0.8977172661409223	KO
1.7963104539565486	KO
-1.0301117504042232	KO
-0.8825035085915426	KO
0.9090750907187668	KO
0.08345771849606316	KO
-1.3560899593973461	KO
-0.1809999061700989	KO
1.2321789583287106	KO
-0.3424844312816778	KO
1.4161240200542393	KO
1.2738384001152616	KO
2.4333441174492574	KO
-0.7600390741021373	KO
1.5220472305355883	KO
-0.8975684594827802	KO
1.5214240693128946	KO
0.8171724292740207	KO
0.8452906271714175	KO
0.6042724838801338	KO
0.023793382433609504	KO
-0.5665833403516378	KO
-0.4251951070595029	KO
0.07025784564357825	KO
1.4494560252330437	KO
-1.4292621213096635	KO
-0.13921479640701775	KO
0.6950284180310474	KO
0.06985310935146143	KO
0.6707566120214418	KO
1.1992615798536093	KO
-0.6270162999054356	KO
-0.3155794407262525	KO
0.24055393969463354	KO
0.30025412137660723	KO
1.6875306318075973	KO
0.7597641936506742	KO
-0.2755288253596482	KO
1.6237926868827945	KO
0.25873559482446495	KO
-0.08637152810609613	KO
-0.019318859531512692	KO
0.7990693365009152	KO
-0.023670512180361772	KO
3.301337838057807	KO
-0.8421483306081664	KO
0.956589179077373	KO
-1.7970293411396074	KO
1.8369331414794154	KO
0.776601500867684	KO
0.29715685628653216	KO
0.9153674231198661	KO
1.967790089480767	KO
1.7989753550992305	KO
-0.33692132559913973	KO
-1.6275913092345176	KO
-0.692693934359461	KO
-0.029917889257358755	KO
1.6022957290005455	KO
-0.21207141641692698	KO
-0.517231717508052	KO
-0.26433494404687896	KO
0.06747715948454358	KO
0.40330829009976377	KO
-0.31709350923084156	KO
0.18049705502172408	KO
-0.020448707713095354	KO
0.11168705960051298	KO
-0.2901691971775802	KO
0.6897491656525709	KO
-0.18388755140215635	KO
1.210145101908657	KO
1.8505530842396274	KO
0.03899511651743886	KO
0.7554573710614017	KO
-0.34209271336763913	KO
-0.5751058236980865	KO
-0.35455291047713683	KO
-1.3515825703571251	KO
-0.3959158146424903	KO
-0.9523975378027781	KO
-0.04107659771519059	KO
-0.059799792736588	KO
0.08496044046701284	KO
1.8411808277468744	KO
-0.5074817732971956	KO
0.6984299316136703	KO
-0.13870997413576058	KO
-0.6730174402559254	KO
0.814706359388356	KO
0.8734346447540615	KO
-0.2599867015564787	KO
2.526302873534695	KO
2.263127226120895	KO
-0.43929411469247703	KO
1.164179028836407	KO
0.6548502529227908	KO
1.575978973402179	KO
-1.0539505590978533	KO
-0.8652559952043041	KO
0.9404100834983155	KO
0.5834667006165534	KO
-1.065446231407642	KO
1.2451210611275987	KO
-0.16165702857652026	KO
1.427480534576333	KO
-1.323004539699874	KO
0.6872764937755785	KO
0.4796617530451337	KO
-1.0917135998772596	KO
0.7046205768819204	KO
1.0840412213918755	KO
-0.6082147265166122	KO
-0.20513119458618656	KO
0.2931102943086455	KO
2.8401425244942344	KO
0.5995272013210959	KO
0.8195093734428216	KO
-0.4554463618677984	KO
1.1963454110343348	KO
1.0461193071738593	KO
0.4250717924409312	KO
-0.20696637979618826	KO
0.8717520220591171	KO
1.0330604793540095	KO
1.0403270311997088	KO
-1.2460744925428437	KO
0.5059900086539493	KO
0.9689877658704705	KO
-0.3268372444641432	KO
-1.3188790274425484	KO
-0.8180971221535855	KO
-0.6870734492685945	KO
1.0137281225987185	KO
0.5284276035501974	KO
0.8938187468240564	KO
-0.5221123909405135	KO
0.13336275547758725	KO
1.8543182513726513	KO
-0.5091668137222584	KO
1.3627984356963645	KO
0.31230911652375865	KO
-0.737406459261073	KO
0.3601850428280176	KO
-0.612959425067063	KO
-0.6943974904863044	KO
0.28519432731275646	KO
-0.6332404813572904	KO
0.16916634000206832	KO
0.07388758686358408	KO
0.12766143487653528	KO
-0.7265533309760432	KO
1.3647740920476485	KO
-1.843373107498529	KO
1.8699173299058642	KO
-0.42398667979132426	KO
-2.4281187115084903	KO
0.36346235788583475	KO
0.776061335270568	KO
1.536653473001091	KO
-0.7093323598081307	KO
1.6253752170865565	KO
-0.04177024153029423	KO
0.8493854118359987	KO
0.3322312465401991	KO
-0.7855628164847768	KO
-0.06659759788888978	KO
-1.619890080068776	KO
0.1298640319557548	KO
-0.8974665074101763	KO
0.33126348862022986	KO
0.36195170519579944	KO
-1.626164539698756	KO
-1.59781405500881	KO
1.5570556304615375	KO
-2.5021942352326696	KO
-1.4787504106016993	KO
-1.6606557907501782	KO
-1.6620937122464088	KO
-0.6833589469132788	KO
1.497132292396661	KO
-1.2173681269483123	KO
0.4470894078811046	KO
-0.4595775459612778	KO
-0.15685733491902443	KO
0.16064760157060123	KO
-1.6062269913761233	KO
0.27343294285620884	KO
2.4644286942787934	KO
-0.6356394506601277	KO
1.971603251765124	KO
1.5273844384064126	KO
-1.241283175496955	KO
0.8098343332975465	KO
0.9909655252884298	KO
0.3775790688791402	KO
1.6171273220832574	KO
1.0817470099660764	KO
0.05079913100597619	KO
-0.8837673427501478	KO
-0.2443945319856057	KO
0.7528573276501676	KO
1.908365508008522	KO
0.2867432400702567	KO
2.6024297382932917	KO
-0.25333028828594656	KO
-0.20771673142084182	KO
-0.18878787456794338	KO
1.1138821157008618	KO
0.11686835881664456	KO
1.1550495967718457	KO
-0.27453241338185996	KO
0.04637774032997613	KO
-0.889835007069918	KO
0.22331759031458337	KO
0.8904066373626333	KO
-0.4346656910092082	KO
0.7229156202418189	KO
0.5002852290849168	KO
0.70208906965857	KO
1.3665336314321201	KO
0.5916614889845113	KO
0.7190538067583074	KO
1.0977530222515497	KO
-0.0652228070576626	KO
2.661932431619076	KO
-0.32599412277188494	KO
-0.8455643501003292	KO
-0.9601872835570384	KO
0.30137126418558063	KO
0.06045089321053669	KO
1.8965657564608107	KO
0.2894853702314565	KO
-0.40057092672248423	KO
0.18581656126260213	KO
-0.5376043358190277	KO
-1.3510542608345095	KO
0.44016212604573957	KO
-0.2630845596787407	KO
-0.6870602373883604	KO
0.6319346655603871	KO
0.006669515683278133	KO
-0.5602435955356494	KO
-0.3882519273879834	KO
-0.3566209284443928	KO
-0.8724945849589303	KO
0.31681181701066036	KO
8.314041066873936e-4	KO
-0.10879669933343852	KO
1.5977691350844256	KO
-1.567771703296221	KO
0.36367218261777856	KO
1.231869411074413	KO
-1.232035835144234	KO
-0.572888835773526	KO
-2.2793288665160434	KO
1.52669644516845	KO
-0.5347044667496629	KO
1.0970950941716617	KO
0.4789296655465786	KO
-1.0136623222983896	KO
-0.9870766315996801	KO
0.45448201022270285	KO
-0.3899912827873668	KO
1.4549947114167263	KO
-0.4061485108492786	KO
1.5692387252158	KO
0.9944256484505676	KO
-1.1878705842911215	KO
0.3454033721124418	KO
0.3113944124430461	KO
-1.1287046388564845	KO
0.7752381368810949	KO
0.25763960613347076	KO
0.3532951431907035	KO
-0.5066225662202625	KO
-0.5008233658712818	KO
-0.880588557762244	KO
0.5436257810589153	KO
-1.550018930270387	KO
-0.3107284228959806	KO
-0.8994354156419377	KO
-0.9976142050860746	KO
-0.40773647158360227	KO
0.1899085104310383	KO
1.6103196563004747	KO
0.042102873354703335	KO
1.8521061877431046	KO
-1.4814289877265494	KO
-0.040227581205528266	KO
0.5842748470591965	KO
-1.1456894380429554	KO
1.8671428750717651	KO
-0.9145298334676736	KO
0.7319476612992996	KO
-0.38243568884659074	KO
0.05779572643557287	KO
-0.539313612350365	KO
0.08955044062903823	KO
-0.19010771723273076	KO
-1.6764496225220784	KO
0.3784881188932807	KO
2.448836228536684	KO
0.4533889597466411	KO
2.9016128272502075	KO
-0.2385785206879134	KO
-1.1281931803209984	KO
1.2160912712291176	KO
0.6829282055027454	KO
0.25556052918058647	KO
-0.09750201833250922	KO
0.6463902846447163	KO
0.4232097034626185	KO
-0.1809934345406636	KO
0.48987353749318713	KO
0.06258971033763963	KO
1.0336173288793684	KO
0.8551063169777156	KO
-0.39023522154649865	KO
1.0888570363118388	KO
-0.910261269760116	KO
-0.9554366681887535	KO
-0.17681138046662373	KO
0.6023193951927647	KO
0.7354828207158977	KO
1.398133435668558	KO
0.8011736072699697	KO
0.724425736679917	KO
0.23805341466478708	KO
1.9191951578574076	KO
2.4910503004268363	KO
-0.6095395228013336	KO
-0.2955937552063922	KO
0.4100021053725583	KO
-1.009446623777887	KO
0.013550937649311848	KO
2.3552367990728555	KO
-0.5038913761757702	KO
1.1303007879129243	KO
-0.4926414074826126	KO
0.09666514542536532	KO
1.722127162578881	KO
0.26033385786014934	KO
-0.38447674668012993	KO
-0.7550813976956888	KO
-0.16898373125132143	KO
0.6744981917145267	KO
0.3193863625551044	KO
0.08770649020304773	KO
-1.606324082599501	KO
0.5687961819825732	KO
-0.16291171245995542	KO
-1.2522567652786485	KO
1.2375773400994496	KO
-1.5223735741628048	KO
-1.283353423998751	KO
1.1419317807948792	KO
-0.6525300472825672	KO
-0.9430170882294647	KO
-0.5650382691350273	KO
2.3879019973142395	KO
-0.2592388867924834	KO
-0.9704851027523023	KO
-0.14788944647227456	KO
0.7076257198861527	KO
0.892882447050198	KO
1.3155116717483346	KO
0.7674154750468015	KO
-1.107174961687257	KO
0.45515181641148283	KO
1.291154876397353	KO
1.113219628838925	KO
1.7058348594192794	KO
0.4459240612659018	KO
0.21919272904808368	KO
2.142988753535319	KO
0.5762560108430013	KO
-0.23096106874758005	KO
-0.8796031739549846	KO
-0.6488718473668396	KO
-0.14489464276539232	KO
1.3986909926325242	KO
-0.2639126043912719	KO
-0.5781178644707948	KO
-0.8829663029267215	KO
-1.4957234923538776	KO
1.007926044525814	KO
-0.2737719532998591	KO
0.4983665023344878	KO
1.7671633460788894	KO
0.21809741093385987	KO
0.43766451994359823	KO
-1.627783434876625	KO
-0.947209544662094	KO
1.1259172617500703	KO
0.23681300170661307	KO
-0.9080171719168602	KO
-0.9162163697091043	KO
0.8585636741531539	KO
1.4576518294555008	KO
0.5461925958257948	KO
1.5195712908181975	KO
2.0649982518585555	KO
-1.196568210466527	KO
0.15315334953554527	KO
0.5278931845191597	KO
-1.2095613256816469	KO
-0.4186057937663349	KO
-0.4818994199497289	KO
0.7998013872481722	KO
1.0496837556188077	KO
0.8884517488742691	KO
1.4553914062005384	KO
-0.8797594636515227	KO
0.10416307903831085	KO
1.1165199979638516	KO
-0.7043436174027747	KO
1.2166538372164537	KO
0.04690653274116129	KO
0.9174353995895836	KO
-1.9027483530328715	KO
1.3043841203033397	KO
0.5375765281453229	KO
-1.3768049015882045	KO
-1.0532733651977073	KO
0.9333736504246789	KO
-1.0369760122199956	KO
0.5212912630336904	KO
-0.6563995605904847	KO
-3.7676467196722676	KO
1.3471538372469054	KO
-1.9489441638036507	KO
1.6099148128103844	KO
0.18687074057454683	KO
-0.27259589658629557	KO
-1.1644122656729219	KO
-0.843927397822408	KO
-1.8349270175516263	KO
0.21288377954172832	KO
-0.9490839161252308	KO
-0.6265193482800292	KO
-0.17415525525315056	KO
-1.164629044428422	KO
-0.0012117606521394638	KO
-1.840023916718112	KO
1.7767798292772015	KO
-0.9594940842083541	KO
0.6572606395913736	KO
-0.6374716655309108	KO
-0.49700609070086793	KO
-0.617341317088419	KO
-1.6259551774390886	KO
0.20423326326196561	KO
0.3981710885152993	KO
-0.5608710144338471	KO
1.8350530861947791	KO
-1.1470044769081615	KO
0.09812635494827418	KO
1.8987182032219403	KO
-0.8555634896681491	KO
2.521227895715808	KO
0.542539298693828	KO
-1.8438609075043702	KO
-0.38253962820073584	KO
-2.2092056180577337	KO
-0.446127555779693	KO
1.5597391078421272	KO
-1.0694934501630098	KO
-1.525417326113466	KO
0.71925195248338	KO
0.5496041251745132	KO
-0.5656624210922953	KO
1.7524938371240761	KO
-0.8368373624604635	KO
0.905591595955949	KO
-1.0406965756039643	KO
-0.22571214390885583	KO
-0.6973237174355434	KO
-0.7981727357634101	KO
-0.277886350106678	KO
-1.0732729574830704	KO
-1.039894283389631	KO
-2.265352023546485	KO
0.611500056590742	KO
-1.3647640309318083	KO
-0.9872510578643147	KO
-0.9567241393337143	KO
0.8431290749528878	KO
0.8600593074256	KO
-0.37543825193446057	KO
-0.9462954838786969	KO
-0.6431977707184537	KO
-0.13267176709823988	KO
1.9466202321459305	KO
0.19345000363112283	KO
-1.0810697673395706	KO
0.03142059934928466	KO
1.0523037538993654	KO
1.0363692910240903	KO
-0.2017148353456543	KO
1.1009263625932064	KO
0.7161408724566944	KO
-0.13554854278956155	KO
-1.553571217044968	KO
1.4793093765772503	KO
0.19477981714891093	KO
1.7368335895838887	KO
-0.42674632784277894	KO
-0.43658473268038983	KO
0.5116635684079052	KO
0.2968896483320529	KO
0.30397826297321096	KO
1.7759893137609082	KO
0.634340772322812	KO
-1.875444124945506	KO
0.49345910361121004	KO
-0.46741695882889794	KO
-0.6249395208898979	KO
0.2890982670852982	KO
